0_X座標, 0_Y座標, 0_Z座標, 0_X回転, 0_Y回転, 0_Z回転, 1_X座標, 1_Y座標, 1_Z座標, 1_X回転, 1_Y回転, 1_Z回転, 2_X座標, 2_Y座標, 2_Z座標, 2_X回転, 2_Y回転, 2_Z回転, 3_X座標, 3_Y座標, 3_Z座標, 3_X回転, 3_Y回転, 3_Z回転, 4_X座標, 4_Y座標, 4_Z座標, 4_X回転, 4_Y回転, 4_Z回転, 5_X座標, 5_Y座標, 5_Z座標, 5_X回転, 5_Y回転, 5_Z回転, 6_X座標, 6_Y座標, 6_Z座標, 6_X回転, 6_Y回転, 6_Z回転, 7_X座標, 7_Y座標, 7_Z座標, 7_X回転, 7_Y回転, 7_Z回転, 8_X座標, 8_Y座標, 8_Z座標, 8_X回転, 8_Y回転, 8_Z回転, 9_X座標, 9_Y座標, 9_Z座標, 9_X回転, 9_Y回転, 9_Z回転, 10_X座標, 10_Y座標, 10_Z座標, 10_X回転, 10_Y回転, 10_Z回転, 11_X座標, 11_Y座標, 11_Z座標, 11_X回転, 11_Y回転, 11_Z回転, 12_X座標, 12_Y座標, 12_Z座標, 12_X回転, 12_Y回転, 12_Z回転, 13_X座標, 13_Y座標, 13_Z座標, 13_X回転, 13_Y回転, 13_Z回転, 14_X座標, 14_Y座標, 14_Z座標, 14_X回転, 14_Y回転, 14_Z回転, 15_X座標, 15_Y座標, 15_Z座標, 15_X回転, 15_Y回転, 15_Z回転, 16_X座標, 16_Y座標, 16_Z座標, 16_X回転, 16_Y回転, 16_Z回転, 17_X座標, 17_Y座標, 17_Z座標, 17_X回転, 17_Y回転, 17_Z回転, 18_X座標, 18_Y座標, 18_Z座標, 18_X回転, 18_Y回転, 18_Z回転, 19_X座標, 19_Y座標, 19_Z座標, 19_X回転, 19_Y回転, 19_Z回転, 20_X座標, 20_Y座標, 20_Z座標, 20_X回転, 20_Y回転, 20_Z回転, 21_X座標, 21_Y座標, 21_Z座標, 21_X回転, 21_Y回転, 21_Z回転, 22_X座標, 22_Y座標, 22_Z座標, 22_X回転, 22_Y回転, 22_Z回転, 23_X座標, 23_Y座標, 23_Z座標, 23_X回転, 23_Y回転, 23_Z回転, 24_X座標, 24_Y座標, 24_Z座標, 24_X回転, 24_Y回転, 24_Z回転, 25_X座標, 25_Y座標, 25_Z座標, 25_X回転, 25_Y回転, 25_Z回転, 26_X座標, 26_Y座標, 26_Z座標, 26_X回転, 26_Y回転, 26_Z回転
-4.375470 ,90.265500 ,4.343060 ,-0.050161 ,-1.009760 ,5.001030 ,0.000000 ,4.931890 ,-1.118100 ,-0.385198 ,1.745230 ,-0.665566 ,0.000000 ,5.454280 ,1.040460 ,-0.240266 ,1.710210 ,-0.652757 ,-0.000000 ,5.816660 ,0.111686 ,-0.101592 ,2.038350 ,-0.585676 ,-0.000000 ,6.317800 ,-0.430704 ,0.053305 ,2.441760 ,-0.577537 ,-0.000000 ,7.385670 ,-1.462400 ,0.104228 ,2.458100 ,-0.630657 ,-0.000000 ,9.222880 ,-0.888062 ,0.077484 ,2.452950 ,-0.777453 ,-0.000000 ,10.246400 ,1.531330 ,0.006459 ,0.114340 ,-0.014544 ,-0.000000 ,4.648110 ,0.694664 ,0.787266 ,-0.436211 ,2.374370 ,-0.000000 ,4.681750 ,0.409600 ,-1.001540 ,-3.873670 ,0.607523 ,-0.000000 ,4.690800 ,0.742950 ,-1.596620 ,-1.943180 ,-1.772000 ,1.197360 ,-7.387440 ,7.316010 ,-2.223880 ,1.556000 ,-3.631110 ,12.580300 ,3.155590 ,-3.174250 ,-82.441600 ,18.969700 ,-9.075000 ,28.363900 ,0.058079 ,0.133078 ,1.622050 ,-0.102580 ,-7.840350 ,23.533500 ,0.048188 ,0.110415 ,-0.427050 ,-20.204800 ,-3.520710 ,-1.197360 ,-7.387430 ,7.315910 ,3.108050 ,3.315650 ,2.754630 ,-12.580300 ,3.155590 ,-3.174250 ,80.825000 ,16.571100 ,7.043340 ,-28.363900 ,0.058079 ,0.133078 ,-1.194190 ,-0.053958 ,5.764330 ,-23.533500 ,0.048188 ,0.110415 ,2.167100 ,-35.336800 ,1.339630 ,8.969780 ,-4.084010 ,1.973950 ,-2.637130 ,-3.018880 ,-9.583000 ,-0.827718 ,-37.651500 ,-0.636250 ,0.245864 ,-0.916843 ,0.017972 ,-2.258990 ,-39.234100 ,-5.873930 ,4.922540 ,3.848330 ,14.262600 ,0.756579 ,-9.598720 ,12.134800 ,0.000000 ,-0.000000 ,0.000000 ,-8.969780 ,-4.084010 ,1.973950 ,3.661560 ,-2.583900 ,20.820900 ,0.827718 ,-37.651500 ,-0.636250 ,0.001999 ,0.007459 ,0.000131 ,2.258990 ,-39.234100 ,-5.873930 ,-4.618660 ,3.045860 ,-14.205700 ,-0.756579 ,-9.598720 ,12.134800 ,-0.000000 ,-0.000000 ,-0.000000
-4.363530 ,90.262100 ,4.385000 ,-0.063778 ,-1.082540 ,4.957240 ,0.000000 ,4.931890 ,-1.118100 ,-0.357261 ,1.778230 ,-0.680779 ,0.000000 ,5.454280 ,1.040460 ,-0.212965 ,1.731080 ,-0.664089 ,-0.000000 ,5.816660 ,0.111686 ,-0.077828 ,2.046350 ,-0.595151 ,-0.000000 ,6.317800 ,-0.430704 ,0.073192 ,2.427820 ,-0.585892 ,-0.000000 ,7.385670 ,-1.462400 ,0.119296 ,2.433930 ,-0.643190 ,-0.000000 ,9.222880 ,-0.888062 ,0.084114 ,2.421440 ,-0.792794 ,-0.000000 ,10.246400 ,1.531330 ,0.006556 ,0.114750 ,-0.014857 ,-0.000000 ,4.648110 ,0.694664 ,0.807199 ,-0.344784 ,2.341880 ,-0.000000 ,4.681750 ,0.409600 ,-0.986584 ,-3.889050 ,0.593066 ,-0.000000 ,4.690800 ,0.742950 ,-1.614410 ,-2.013920 ,-1.724920 ,1.197360 ,-7.387440 ,7.316010 ,-2.292250 ,1.561100 ,-3.632830 ,12.580300 ,3.155590 ,-3.174250 ,-82.456800 ,19.045700 ,-8.960220 ,28.363900 ,0.058079 ,0.133078 ,1.629300 ,-0.103541 ,-7.875560 ,23.533500 ,0.048188 ,0.110415 ,-0.493100 ,-20.353500 ,-3.537070 ,-1.197360 ,-7.387430 ,7.315910 ,2.951350 ,3.276140 ,2.711060 ,-12.580300 ,3.155590 ,-3.174250 ,81.035700 ,16.451800 ,6.983790 ,-28.363900 ,0.058079 ,0.133078 ,-1.197910 ,-0.054315 ,5.782350 ,-23.533500 ,0.048188 ,0.110415 ,2.036660 ,-35.123300 ,1.237210 ,8.969780 ,-4.084010 ,1.973950 ,-2.618180 ,-2.836870 ,-9.523150 ,-0.827718 ,-37.651500 ,-0.636250 ,0.275205 ,-1.026170 ,0.020378 ,-2.258990 ,-39.234100 ,-5.873930 ,4.920240 ,3.811950 ,14.266400 ,0.756579 ,-9.598720 ,12.134800 ,0.000000 ,-0.000000 ,0.000000 ,-8.969780 ,-4.084010 ,1.973950 ,3.670850 ,-2.411340 ,20.893700 ,0.827718 ,-37.651500 ,-0.636250 ,-0.037669 ,-0.140547 ,-0.002499 ,2.258990 ,-39.234100 ,-5.873930 ,-4.652540 ,3.094500 ,-14.198500 ,-0.756579 ,-9.598720 ,12.134800 ,-0.000000 ,-0.000000 ,-0.000000
-4.364710 ,90.253900 ,4.428620 ,-0.076151 ,-1.148290 ,4.968480 ,0.000000 ,4.931890 ,-1.118100 ,-0.329438 ,1.808830 ,-0.700458 ,0.000000 ,5.454280 ,1.040460 ,-0.184937 ,1.749410 ,-0.680445 ,-0.000000 ,5.816660 ,0.111686 ,-0.053459 ,2.050950 ,-0.610064 ,-0.000000 ,6.317800 ,-0.430704 ,0.093769 ,2.408970 ,-0.600101 ,-0.000000 ,7.385670 ,-1.462400 ,0.133660 ,2.404460 ,-0.661694 ,-0.000000 ,9.222880 ,-0.888062 ,0.087647 ,2.383830 ,-0.813816 ,-0.000000 ,10.246400 ,1.531330 ,0.006619 ,0.115133 ,-0.015190 ,-0.000000 ,4.648110 ,0.694664 ,0.824179 ,-0.260940 ,2.306390 ,-0.000000 ,4.681750 ,0.409600 ,-0.988685 ,-3.860240 ,0.575530 ,-0.000000 ,4.690800 ,0.742950 ,-1.647370 ,-2.041820 ,-1.678720 ,1.197360 ,-7.387440 ,7.316010 ,-2.350990 ,1.572660 ,-3.642770 ,12.580300 ,3.155590 ,-3.174250 ,-82.509200 ,19.100500 ,-8.826150 ,28.363900 ,0.058079 ,0.133078 ,1.632330 ,-0.103946 ,-7.890320 ,23.533500 ,0.048188 ,0.110415 ,-0.522156 ,-20.457600 ,-3.529970 ,-1.197360 ,-7.387430 ,7.315910 ,2.834070 ,3.250590 ,2.687720 ,-12.580300 ,3.155590 ,-3.174250 ,81.228600 ,16.317500 ,6.930130 ,-28.363900 ,0.058079 ,0.133078 ,-1.198630 ,-0.054385 ,5.785870 ,-23.533500 ,0.048188 ,0.110415 ,1.937430 ,-34.972500 ,1.166900 ,8.969780 ,-4.084010 ,1.973950 ,-2.602190 ,-2.634390 ,-9.489400 ,-0.827718 ,-37.651500 ,-0.636250 ,0.319376 ,-1.190710 ,0.024105 ,-2.258990 ,-39.234100 ,-5.873930 ,4.908910 ,3.773810 ,14.274700 ,0.756579 ,-9.598720 ,12.134800 ,-0.000000 ,-0.000000 ,0.000000 ,-8.969780 ,-4.084010 ,1.973950 ,3.686040 ,-2.279710 ,20.938100 ,0.827718 ,-37.651500 ,-0.636250 ,-0.057332 ,-0.213903 ,-0.003840 ,2.258990 ,-39.234100 ,-5.873930 ,-4.697630 ,3.097850 ,-14.193700 ,-0.756579 ,-9.598720 ,12.134800 ,-0.000000 ,-0.000000 ,-0.000000
-4.376980 ,90.241300 ,4.473570 ,-0.067458 ,-1.224130 ,5.038060 ,0.000000 ,4.931890 ,-1.118100 ,-0.307915 ,1.841200 ,-0.719544 ,0.000000 ,5.454280 ,1.040460 ,-0.163055 ,1.768910 ,-0.697433 ,-0.000000 ,5.816660 ,0.111686 ,-0.034462 ,2.054980 ,-0.625856 ,-0.000000 ,6.317800 ,-0.430704 ,0.110027 ,2.386910 ,-0.615397 ,-0.000000 ,7.385670 ,-1.462400 ,0.144378 ,2.370470 ,-0.680301 ,-0.000000 ,9.222880 ,-0.888062 ,0.088831 ,2.340850 ,-0.834308 ,-0.000000 ,10.246400 ,1.531330 ,0.006654 ,0.115548 ,-0.015495 ,-0.000000 ,4.648110 ,0.694664 ,0.835777 ,-0.206659 ,2.259040 ,-0.000000 ,4.681750 ,0.409600 ,-1.005090 ,-3.816670 ,0.551290 ,-0.000000 ,4.690800 ,0.742950 ,-1.690270 ,-2.012800 ,-1.638390 ,1.197360 ,-7.387440 ,7.316010 ,-2.412680 ,1.592910 ,-3.663460 ,12.580300 ,3.155590 ,-3.174250 ,-82.561600 ,19.157000 ,-8.686530 ,28.363900 ,0.058079 ,0.133078 ,1.632170 ,-0.103924 ,-7.889510 ,23.533500 ,0.048188 ,0.110415 ,-0.545020 ,-20.556800 ,-3.551660 ,-1.197360 ,-7.387430 ,7.315910 ,2.758770 ,3.239060 ,2.678630 ,-12.580300 ,3.155590 ,-3.174250 ,81.409400 ,16.174900 ,6.862220 ,-28.363900 ,0.058079 ,0.133078 ,-1.199160 ,-0.054436 ,5.788430 ,-23.533500 ,0.048188 ,0.110415 ,1.858080 ,-34.849300 ,1.124330 ,8.969780 ,-4.084010 ,1.973950 ,-2.603260 ,-2.425360 ,-9.564730 ,-0.827718 ,-37.651500 ,-0.636250 ,0.362662 ,-1.351890 ,0.027879 ,-2.258990 ,-39.234100 ,-5.873930 ,4.906140 ,3.741750 ,14.284100 ,0.756579 ,-9.598720 ,12.134800 ,-0.000000 ,-0.000000 ,0.000000 ,-8.969780 ,-4.084010 ,1.973950 ,3.681750 ,-2.139090 ,20.976600 ,0.827718 ,-37.651500 ,-0.636250 ,-0.071768 ,-0.267754 ,-0.004841 ,2.258990 ,-39.234100 ,-5.873930 ,-4.749180 ,3.061270 ,-14.192800 ,-0.756579 ,-9.598720 ,12.134800 ,-0.000000 ,-0.000000 ,-0.000000
-4.394920 ,90.229100 ,4.519970 ,-0.007259 ,-1.309140 ,5.141080 ,0.000000 ,4.931890 ,-1.118100 ,-0.300950 ,1.871120 ,-0.730469 ,0.000000 ,5.454280 ,1.040460 ,-0.155782 ,1.786830 ,-0.708113 ,-0.000000 ,5.816660 ,0.111686 ,-0.028220 ,2.058540 ,-0.635539 ,-0.000000 ,6.317800 ,-0.430704 ,0.115467 ,2.367170 ,-0.624757 ,-0.000000 ,7.385670 ,-1.462400 ,0.147242 ,2.339650 ,-0.691004 ,-0.000000 ,9.222880 ,-0.888062 ,0.087495 ,2.302600 ,-0.846304 ,-0.000000 ,10.246400 ,1.531330 ,0.006695 ,0.115927 ,-0.015768 ,-0.000000 ,4.648110 ,0.694664 ,0.839799 ,-0.154407 ,2.211850 ,-0.000000 ,4.681750 ,0.409600 ,-1.030590 ,-3.766250 ,0.526715 ,-0.000000 ,4.690800 ,0.742950 ,-1.739470 ,-1.958180 ,-1.638390 ,1.197360 ,-7.387440 ,7.316010 ,-2.460520 ,1.607280 ,-3.686610 ,12.580300 ,3.155590 ,-3.174250 ,-82.629700 ,19.173800 ,-8.553020 ,28.363900 ,0.058079 ,0.133078 ,1.629340 ,-0.103547 ,-7.875760 ,23.533500 ,0.048188 ,0.110415 ,-0.555751 ,-20.623000 ,-3.573990 ,-1.197360 ,-7.387430 ,7.315910 ,2.707010 ,3.229030 ,2.672560 ,-12.580300 ,3.155590 ,-3.174250 ,81.598500 ,16.023200 ,6.789000 ,-28.363900 ,0.058079 ,0.133078 ,-1.198190 ,-0.054342 ,5.783720 ,-23.533500 ,0.048188 ,0.110415 ,1.773980 ,-34.758900 ,1.083640 ,8.969780 ,-4.084010 ,1.973950 ,-2.645810 ,-2.185660 ,-9.775760 ,-0.827718 ,-37.651500 ,-0.636250 ,0.416447 ,-1.552100 ,0.032737 ,-2.258990 ,-39.234100 ,-5.873930 ,4.861740 ,3.753870 ,14.293600 ,0.756579 ,-9.598720 ,12.134800 ,0.000000 ,-0.000000 ,0.000000 ,-8.969780 ,-4.084010 ,1.973950 ,3.625580 ,-1.974100 ,21.016600 ,0.827718 ,-37.651500 ,-0.636250 ,-0.088151 ,-0.328864 ,-0.005993 ,2.258990 ,-39.234100 ,-5.873930 ,-4.803820 ,2.992420 ,-14.198400 ,-0.756579 ,-9.598720 ,12.134800 ,-0.000000 ,-0.000000 ,-0.000000
-4.409300 ,90.222300 ,4.550740 ,0.037618 ,-1.372450 ,5.241170 ,0.000000 ,4.931890 ,-1.118100 ,-0.285066 ,1.883160 ,-0.737663 ,0.000000 ,5.454280 ,1.040460 ,-0.142624 ,1.792460 ,-0.714300 ,-0.000000 ,5.816660 ,0.111686 ,-0.018629 ,2.056610 ,-0.641030 ,-0.000000 ,6.317800 ,-0.430704 ,0.121614 ,2.352560 ,-0.630185 ,-0.000000 ,7.385670 ,-1.462400 ,0.148962 ,2.319340 ,-0.697618 ,-0.000000 ,9.222880 ,-0.888062 ,0.083837 ,2.278470 ,-0.853456 ,-0.000000 ,10.246400 ,1.531330 ,0.006701 ,0.116209 ,-0.016019 ,-0.000000 ,4.648110 ,0.694664 ,0.840706 ,-0.109789 ,2.191790 ,-0.000000 ,4.681750 ,0.409600 ,-1.074860 ,-3.715500 ,0.514498 ,-0.000000 ,4.690800 ,0.742950 ,-1.805140 ,-1.908120 ,-1.642170 ,1.197360 ,-7.387440 ,7.316010 ,-2.506820 ,1.607250 ,-3.696160 ,12.580300 ,3.155590 ,-3.174250 ,-82.752100 ,19.038600 ,-8.413070 ,28.363900 ,0.058079 ,0.133078 ,1.622180 ,-0.102596 ,-7.840940 ,23.533500 ,0.048188 ,0.110415 ,-0.532767 ,-20.583200 ,-3.602310 ,-1.197360 ,-7.387430 ,7.315910 ,2.690950 ,3.211940 ,2.659270 ,-12.580300 ,3.155590 ,-3.174250 ,81.747600 ,15.816200 ,6.760360 ,-28.363900 ,0.058079 ,0.133078 ,-1.193420 ,-0.053886 ,5.760640 ,-23.533500 ,0.048188 ,0.110415 ,1.661820 ,-34.606400 ,1.018890 ,8.969780 ,-4.084010 ,1.973950 ,-2.670810 ,-2.041620 ,-9.933570 ,-0.827718 ,-37.651500 ,-0.636250 ,0.441961 ,-1.647040 ,0.035106 ,-2.258990 ,-39.234100 ,-5.873930 ,4.815900 ,3.756810 ,14.298400 ,0.756579 ,-9.598720 ,12.134800 ,-0.000000 ,-0.000000 ,0.000000 ,-8.969780 ,-4.084010 ,1.973950 ,3.587740 ,-1.859570 ,21.008100 ,0.827718 ,-37.651500 ,-0.636250 ,-0.097095 ,-0.362224 ,-0.006629 ,2.258990 ,-39.234100 ,-5.873930 ,-4.861930 ,2.957390 ,-14.198800 ,-0.756579 ,-9.598720 ,12.134800 ,-0.000000 ,-0.000000 ,-0.000000
-4.424390 ,90.213300 ,4.585690 ,0.069752 ,-1.459480 ,5.337080 ,0.000000 ,4.931890 ,-1.118100 ,-0.260576 ,1.886870 ,-0.738639 ,0.000000 ,5.454280 ,1.040460 ,-0.124052 ,1.793060 ,-0.713038 ,-0.000000 ,5.816660 ,0.111686 ,-0.006001 ,2.053940 ,-0.639405 ,-0.000000 ,6.317800 ,-0.430704 ,0.128345 ,2.343820 ,-0.628396 ,-0.000000 ,7.385670 ,-1.462400 ,0.150188 ,2.307300 ,-0.696927 ,-0.000000 ,9.222880 ,-0.888062 ,0.079830 ,2.265930 ,-0.852281 ,-0.000000 ,10.246400 ,1.531330 ,0.006664 ,0.116477 ,-0.016142 ,-0.000000 ,4.648110 ,0.694664 ,0.835245 ,-0.091020 ,2.147730 ,-0.000000 ,4.681750 ,0.409600 ,-1.113930 ,-3.683480 ,0.492157 ,-0.000000 ,4.690800 ,0.742950 ,-1.872120 ,-1.863120 ,-1.619340 ,1.197360 ,-7.387440 ,7.316010 ,-2.586360 ,1.608210 ,-3.707800 ,12.580300 ,3.155590 ,-3.174250 ,-82.863500 ,18.747200 ,-8.289300 ,28.363900 ,0.058079 ,0.133078 ,1.610960 ,-0.101116 ,-7.786430 ,23.533500 ,0.048188 ,0.110415 ,-0.498189 ,-20.405100 ,-3.621840 ,-1.197360 ,-7.387430 ,7.315910 ,2.727630 ,3.205870 ,2.651440 ,-12.580300 ,3.155590 ,-3.174250 ,81.801700 ,15.588900 ,6.775050 ,-28.363900 ,0.058079 ,0.133078 ,-1.182160 ,-0.052814 ,5.706110 ,-23.533500 ,0.048188 ,0.110415 ,1.554910 ,-34.388000 ,0.929003 ,8.969780 ,-4.084010 ,1.973950 ,-2.678580 ,-1.946550 ,-10.026100 ,-0.827718 ,-37.651500 ,-0.636250 ,0.432113 ,-1.610400 ,0.034187 ,-2.258990 ,-39.234100 ,-5.873930 ,4.807080 ,3.710350 ,14.302000 ,0.756579 ,-9.598720 ,12.134800 ,0.000000 ,-0.000000 ,0.000000 ,-8.969780 ,-4.084010 ,1.973950 ,3.569250 ,-1.745720 ,20.909000 ,0.827718 ,-37.651500 ,-0.636250 ,-0.091851 ,-0.342666 ,-0.006256 ,2.258990 ,-39.234100 ,-5.873930 ,-4.907370 ,2.898450 ,-14.197200 ,-0.756579 ,-9.598720 ,12.134800 ,-0.000000 ,-0.000000 ,-0.000000
-4.438450 ,90.212900 ,4.601590 ,0.117985 ,-1.557070 ,5.402060 ,0.000000 ,4.931890 ,-1.118100 ,-0.241644 ,1.897550 ,-0.724817 ,0.000000 ,5.454280 ,1.040460 ,-0.113247 ,1.799170 ,-0.697212 ,-0.000000 ,5.816660 ,0.111686 ,-0.000762 ,2.056450 ,-0.623381 ,-0.000000 ,6.317800 ,-0.430704 ,0.127905 ,2.339930 ,-0.612129 ,-0.000000 ,7.385670 ,-1.462400 ,0.147725 ,2.298470 ,-0.680382 ,-0.000000 ,9.222880 ,-0.888062 ,0.078442 ,2.258390 ,-0.834601 ,-0.000000 ,10.246400 ,1.531330 ,0.006647 ,0.116879 ,-0.016112 ,-0.000000 ,4.648110 ,0.694664 ,0.827454 ,-0.089890 ,2.098060 ,-0.000000 ,4.681750 ,0.409600 ,-1.135540 ,-3.680190 ,0.468972 ,-0.000000 ,4.690800 ,0.742950 ,-1.917700 ,-1.841450 ,-1.617260 ,1.197360 ,-7.387440 ,7.316010 ,-2.679310 ,1.606170 ,-3.719640 ,12.580300 ,3.155590 ,-3.174250 ,-82.920100 ,18.387100 ,-8.201070 ,28.363900 ,0.058079 ,0.133078 ,1.602420 ,-0.099996 ,-7.744890 ,23.533500 ,0.048188 ,0.110415 ,-0.465584 ,-20.109600 ,-3.659360 ,-1.197360 ,-7.387430 ,7.315910 ,2.775980 ,3.205490 ,2.639940 ,-12.580300 ,3.155590 ,-3.174250 ,81.809500 ,15.376000 ,6.828600 ,-28.363900 ,0.058079 ,0.133078 ,-1.166000 ,-0.051295 ,5.627870 ,-23.533500 ,0.048188 ,0.110415 ,1.451850 ,-34.126600 ,0.858800 ,8.969780 ,-4.084010 ,1.973950 ,-2.702300 ,-1.901740 ,-10.035600 ,-0.827718 ,-37.651500 ,-0.636250 ,0.400967 ,-1.494490 ,0.031320 ,-2.258990 ,-39.234100 ,-5.873930 ,4.800120 ,3.703700 ,14.299200 ,0.756579 ,-9.598720 ,12.134800 ,-0.000000 ,-0.000000 ,0.000000 ,-8.969780 ,-4.084010 ,1.973950 ,3.535340 ,-1.628930 ,20.818000 ,0.827718 ,-37.651500 ,-0.636250 ,-0.089555 ,-0.334103 ,-0.006092 ,2.258990 ,-39.234100 ,-5.873930 ,-4.937150 ,2.877470 ,-14.192500 ,-0.756579 ,-9.598720 ,12.134800 ,-0.000000 ,-0.000000 ,-0.000000
-4.452140 ,90.216200 ,4.629770 ,0.153399 ,-1.662470 ,5.433130 ,0.000000 ,4.931890 ,-1.118100 ,-0.220659 ,1.915990 ,-0.703369 ,0.000000 ,5.454280 ,1.040460 ,-0.101820 ,1.808330 ,-0.672671 ,-0.000000 ,5.816660 ,0.111686 ,0.004490 ,2.057580 ,-0.598591 ,-0.000000 ,6.317800 ,-0.430704 ,0.126442 ,2.327010 ,-0.586958 ,-0.000000 ,7.385670 ,-1.462400 ,0.145372 ,2.277610 ,-0.654871 ,-0.000000 ,9.222880 ,-0.888062 ,0.079209 ,2.237240 ,-0.807858 ,-0.000000 ,10.246400 ,1.531330 ,0.006626 ,0.117524 ,-0.015944 ,-0.000000 ,4.648110 ,0.694664 ,0.819662 ,-0.076522 ,2.048510 ,-0.000000 ,4.681750 ,0.409600 ,-1.137440 ,-3.661380 ,0.446986 ,-0.000000 ,4.690800 ,0.742950 ,-1.948800 ,-1.823070 ,-1.622130 ,1.197360 ,-7.387440 ,7.316010 ,-2.763230 ,1.617370 ,-3.740410 ,12.580300 ,3.155590 ,-3.174250 ,-82.930300 ,18.057900 ,-8.126810 ,28.363900 ,0.058079 ,0.133078 ,1.597020 ,-0.099292 ,-7.718680 ,23.533500 ,0.048188 ,0.110415 ,-0.451616 ,-19.819000 ,-3.666640 ,-1.197360 ,-7.387430 ,7.315910 ,2.801610 ,3.224050 ,2.633470 ,-12.580300 ,3.155590 ,-3.174250 ,81.789500 ,15.277900 ,6.874840 ,-28.363900 ,0.058079 ,0.133078 ,-1.147760 ,-0.049607 ,5.539590 ,-23.533500 ,0.048188 ,0.110415 ,1.398340 ,-34.026100 ,0.798780 ,8.969780 ,-4.084010 ,1.973950 ,-2.713880 ,-1.854150 ,-9.943670 ,-0.827718 ,-37.651500 ,-0.636250 ,0.363866 ,-1.356380 ,0.027986 ,-2.258990 ,-39.234100 ,-5.873930 ,4.803960 ,3.689800 ,14.294800 ,0.756579 ,-9.598720 ,12.134800 ,0.000000 ,-0.000000 ,0.000000 ,-8.969780 ,-4.084010 ,1.973950 ,3.519210 ,-1.509670 ,20.741300 ,0.827718 ,-37.651500 ,-0.636250 ,-0.082295 ,-0.307021 ,-0.005579 ,2.258990 ,-39.234100 ,-5.873930 ,-4.959650 ,2.868240 ,-14.184700 ,-0.756579 ,-9.598720 ,12.134800 ,-0.000000 ,-0.000000 ,-0.000000
-4.458560 ,90.212900 ,4.668220 ,0.176921 ,-1.710500 ,5.484090 ,0.000000 ,4.931890 ,-1.118100 ,-0.202142 ,1.913470 ,-0.689709 ,0.000000 ,5.454280 ,1.040460 ,-0.090125 ,1.801340 ,-0.656400 ,-0.000000 ,5.816660 ,0.111686 ,0.011093 ,2.045950 ,-0.582133 ,-0.000000 ,6.317800 ,-0.430704 ,0.127568 ,2.305850 ,-0.570343 ,-0.000000 ,7.385670 ,-1.462400 ,0.145082 ,2.253460 ,-0.638328 ,-0.000000 ,9.222880 ,-0.888062 ,0.079583 ,2.212590 ,-0.790591 ,-0.000000 ,10.246400 ,1.531330 ,0.006580 ,0.118007 ,-0.015821 ,-0.000000 ,4.648110 ,0.694664 ,0.814028 ,-0.086666 ,2.005550 ,-0.000000 ,4.681750 ,0.409600 ,-1.147610 ,-3.629580 ,0.426879 ,-0.000000 ,4.690800 ,0.742950 ,-1.974160 ,-1.787700 ,-1.612380 ,1.197360 ,-7.387440 ,7.316010 ,-2.825030 ,1.633360 ,-3.759000 ,12.580300 ,3.155590 ,-3.174250 ,-82.932600 ,17.850800 ,-8.044870 ,28.363900 ,0.058079 ,0.133078 ,1.590190 ,-0.098404 ,-7.685480 ,23.533500 ,0.048188 ,0.110415 ,-0.458924 ,-19.680000 ,-3.653290 ,-1.197360 ,-7.387430 ,7.315910 ,2.820630 ,3.247220 ,2.632860 ,-12.580300 ,3.155590 ,-3.174250 ,81.795400 ,15.222100 ,6.874700 ,-28.363900 ,0.058079 ,0.133078 ,-1.132270 ,-0.048196 ,5.464600 ,-23.533500 ,0.048188 ,0.110415 ,1.366800 ,-33.990000 ,0.762363 ,8.969780 ,-4.084010 ,1.973950 ,-2.732450 ,-1.856470 ,-9.810880 ,-0.827718 ,-37.651500 ,-0.636250 ,0.326338 ,-1.216630 ,0.024703 ,-2.258990 ,-39.234100 ,-5.873930 ,4.849350 ,3.644240 ,14.289600 ,0.756579 ,-9.598720 ,12.134800 ,-0.000000 ,-0.000000 ,0.000000 ,-8.969780 ,-4.084010 ,1.973950 ,3.502850 ,-1.425490 ,20.668300 ,0.827718 ,-37.651500 ,-0.636250 ,-0.081366 ,-0.303559 ,-0.005514 ,2.258990 ,-39.234100 ,-5.873930 ,-4.991200 ,2.827970 ,-14.180600 ,-0.756579 ,-9.598720 ,12.134800 ,-0.000000 ,-0.000000 ,-0.000000
